,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64
266,3045924.8774093986,1905151.5755276084,2777790.15931502,4081193.6142780185,14980876.930231094,1859349.2890295312,1560140.9629789218,3356544.3739982545,447171.3568624854,1588756.6624088585,2750778.002664447,327553.8131558299,2166696.645725429,2919264.873574823,88243.234562926,4089229.9001506716,353214.1150665283,2016930.8166717738,219747.3366072774,1136285.2709020972,1181887.8413680792,1142542.8174200058,372108.97631293535,88333.9534945041,6694229.088600442,8133134.666691065,1839520.7374452353,14859812.365303755,2638763.958495617,2059488.0479297638,1160256.9984444156,4174867.12695989,1868614.797501944,1841643.186695218,6701896.160667777,1066908.0044404715,928094.7412860692,3067293.0342598855,184508.21543377638,121615.7039322257,2792094.898257196,4336797.773004591,1879425.4965708107,1398610.7735799104,1747661.4891488478,429442.00222969055,3802047.153788328,6707999.851412863,685996.5613794625,648722.6108338162,1402214.610904634,169656.9140754938,5442567.224111736,2599209.7182089984,785655.9539545104,1697471.9848012924,1462046.847107321,886338.1353158653,2109717.5541528016,2217984.0372035503,3347238.8552283347,123118.39554480463,1513138.7819479778,746775.0808003545
267,3478173.8480753005,1898436.805101633,1945692.516851455,6130871.046537764,12798949.655321121,2371318.901811473,2179703.1656753495,4723646.932624996,709017.5422815084,1436071.2565429658,3323361.680247009,503243.1620582342,2352083.828708917,3360192.001891628,171877.88601069897,6115716.434789434,531448.1695703268,2511381.480491087,472582.5291830301,1718245.9111627638,1682659.014612794,1547828.7623855174,539197.7940363884,170917.05269764364,7693401.057955056,6764302.196186066,2394179.411360383,13550484.368026614,3439831.63929528,3128435.17304039,1757085.948241897,3218261.05136472,2413177.383466564,2452077.0379781127,5663688.104647994,1719106.5445247889,1371954.811754927,3270570.470526576,123482.68799346685,102396.39783383906,3242075.06257087,4108221.680638969,1662734.5100800544,1855615.7650865763,2318314.7647695616,854936.497526139,3674627.4815996885,6449547.589236975,1028801.4697922468,1392532.4510207772,1931889.6664678454,46793.48502352834,3059471.3356437683,2915142.7861510813,463951.1095455587,2461207.3008215427,1876186.2518339157,1147199.5016214252,2767316.232040882,2331758.3096140623,5413959.324159384,376465.8862459697,2185125.6983578913,1146187.5875002742
268,2655986.9784119725,1447179.3886922002,1986645.4764654115,995094.6426065415,14280017.12339592,1487982.9095157012,1097375.533453852,354538.27710813284,294991.56225675344,1626128.313626036,2263424.874461949,845851.1409232467,1906239.2336179912,2306578.015931532,286581.75967910886,839735.1002326012,147976.77907788754,1680988.390438728,2792513.6336261034,602990.65695256,883645.9410287738,860062.1232134253,158100.4084240198,604248.855407685,1646196.493473813,10461443.523112059,1728278.901861459,9469402.59907484,1703757.1915448606,965676.2423539162,634985.8893818893,7376624.1109368205,1230825.357453771,1218625.0898975432,7431034.814532101,461272.33896163106,528463.2276215106,3019649.2256370485,151909.7635832131,269226.49772439897,2241766.657161683,4326342.564793676,1147684.592279233,1127810.1209237427,1135154.6111791208,4349214.840900093,4016131.9828236103,6513240.6597390175,323777.90044364333,1355298.0886864066,1064904.8880134225,157304.72743716836,6473115.91592741,2619387.5491196215,1246890.2410370037,957798.1617566273,1241185.7722908854,731531.3469733596,1418622.045364961,2014859.6496841758,1957483.810946077,1182469.0411194637,870553.6913977861,577811.8788918257
269,2146040.5818957984,1125749.4403264523,292079.2945920527,2088611.9207427502,10892800.38923645,1077597.4609018043,939627.5666688308,952808.6679231524,253290.97674894333,996767.1116988361,1837781.225978732,606205.8465511799,1334603.5489043891,1729389.4519543946,200284.89296881855,1935624.9859414399,125655.87226700783,1188173.288360089,1436128.6559842825,544789.4580850303,624221.0861285925,622271.3601132929,118848.61252069473,451847.3935272135,2165259.964742109,8237438.789398193,1136329.206887424,7234295.959663928,1578309.2615149617,894264.2962380648,458363.1621936597,5916193.609715462,941410.5186949521,994179.1587692499,5838388.859221458,445143.500682354,401507.1021427959,2339331.7427130044,30509.358251571655,115667.97830472887,1836589.5080432892,3298345.6118047237,549428.1005944833,902559.0597691983,838332.392373316,3263863.0004722476,3080983.6807175875,5045706.014980316,247469.10343647003,1615573.8289824575,777514.9267929792,11595.483432978392,3161824.464989856,1872307.625167936,1093793.7691806555,735223.3499735743,839711.7069694102,546672.4733481705,1049307.8905375004,1591654.4941518307,2891479.6725528836,773241.5437410846,657750.8466768749,390050.74285817146
270,3777558.5332805216,1894198.667026937,1512964.1424471736,2802552.334900379,14583493.072189331,2295335.099117227,2065046.7101449594,2043507.9801700115,795737.5487046838,1862669.6172977686,3833673.4139410257,315379.4881603718,2265530.244974673,3091763.9274540395,217191.61080466956,2655301.7835173607,471859.69820320606,3233750.6766589656,55184.503499776125,1014897.0624879003,2918786.933689177,1189149.9810677767,448745.5088672638,184535.6854231842,4268119.863321304,8898484.724029541,2932637.316697061,12333300.350219727,2434695.568601966,1817183.422059536,1695483.5225642808,5337654.0332350135,1759333.8537540287,1685686.6726950407,7271952.177633941,982550.8381565511,1161979.762820676,4208986.6255479455,103477.6786917448,61021.868326455355,3036086.7645021677,4346329.543189406,1436273.927069664,2340477.3555473387,1705420.298434943,904389.1677421331,4310332.485987306,7426809.26858139,624036.6624892652,303988.76528419554,3026960.303193927,21007.85838225484,5296869.145103455,4032575.7751335204,344847.2973931581,2118006.7395958304,2534408.776774317,1932220.5348533988,2257165.633394569,3223717.3783545494,2323227.251190573,208044.32407871634,1998909.7605171874,1685423.837957859
271,4145359.566333294,2030773.875121355,1040286.4225166142,2509796.482806921,19756993.682647705,2135750.188877195,1521631.375737138,904453.573248446,668084.3775749207,1801708.1838996261,3529609.915833652,1159340.180363059,2667771.8691215515,3325286.1657772213,523499.7181612253,2248196.362768173,597684.7438099384,2367389.7762994766,1820850.3583526611,1065254.164907366,1328884.9251615405,1224911.558481723,406557.76528310776,1206744.9538926482,2554420.3115041405,15709653.032302856,1970989.3483928442,12043975.975452423,2651479.732933581,1894858.3387200236,1121040.5617375225,11498589.523496628,1825162.419288382,1885079.1595944166,10963357.338997483,1006275.6592662334,863356.0972362608,4399937.102494925,100653.2192492485,90081.43681462109,3434479.4595781565,6371486.536761761,992086.8814315796,1624662.842484787,1641086.6468738317,6772895.866257608,5724942.752596021,9338991.288951874,677895.7412084937,2985778.8654133826,1589337.4680382013,30974.618636846542,5453886.549850464,3387685.2438082695,1971009.8458307981,1420749.669699192,1521012.9835472107,798856.1069945097,1986538.4918494672,2833261.6612415314,4270507.568764955,1413804.5123005845,1474797.1266767979,877726.0935953856
272,4596014.193677634,2226947.018142581,1755581.5566077232,2182841.5101435184,18724721.417236328,2601623.968045987,1986690.7774573192,1152546.11326468,669506.0887320042,2079913.85937576,4177500.609156668,955096.1800870746,2798085.549282193,3595884.93620041,373375.2710336894,1952580.6440969855,530053.5441269875,2867716.3228253573,978491.9348118305,1533874.1840098053,2269028.63321048,1444081.998023495,400125.33160710335,624829.1509599313,3324069.197149232,13189940.691114902,2656891.1928931475,13398133.353227615,2820689.848036468,2456313.1535171866,1752133.0047775991,8888066.94887346,2121252.864431843,2163669.4376785755,9860329.866781235,1449441.5904471874,1118585.3993673325,4578122.310759783,113711.1368906498,124034.52526150644,3713801.1355959177,6010965.849858999,1488258.4844088256,2149985.3299944103,1998767.4366458133,3770830.908051163,5550188.247386098,9441626.348414183,651904.5001453757,1399350.831417121,2479540.824396014,34621.41282367706,6797832.406188965,4116857.5251140594,1011205.7870156765,2293850.555630684,2315085.0989021063,1689246.7627064884,2430705.469590932,3433957.564529389,2588907.425228119,795570.8928539343,2109227.496269118,1248458.7085219026
273,4021590.71990636,1798857.1506556273,405300.59330266714,2108562.443839684,13337408.22574997,2715395.4923028722,2231804.717524387,972501.5360423923,1483205.9362676144,1715227.2220857143,3742809.8694038987,1163486.0294282585,2625541.22677356,3723625.473741576,511725.1984552294,1873988.3406518996,1192218.352525711,2965770.032419823,1143601.75168252,1676956.4853761196,2231306.0526658297,1612388.1569820046,867009.3591420054,646253.587439809,1902514.4990815818,9999763.125087261,3016397.431900203,8694265.363290131,3153711.9980853796,3011800.064571917,2033013.2090225928,6966289.300725877,2646262.7181845084,2623255.929047048,7179087.823450029,1624294.750532508,1639673.6481838077,4001017.2296839654,190157.38319331408,186175.87789097428,3635718.3592231423,5135318.758281946,989636.4990175888,2179967.1558930576,2436088.8122266307,3853363.676745802,4607382.393276572,7477128.646020532,1310224.766974926,1451742.8786884695,2523896.333291471,46825.72671356797,4303884.521943092,3878874.5529792905,601550.3364669085,2741925.2621412873,2343274.9387883544,1553977.5771990418,2910930.2712896466,2675263.2436196655,2810737.6963180006,1039006.4792800918,2472118.8908978663,1621317.863284707
274,2875122.194237709,1315504.2547512054,12686.080694675446,1034208.7855796814,13226016.15158081,1504784.7399810925,1305074.6600777507,147355.82283702493,548303.8634814024,1465710.8040077388,2599905.7003314495,841103.6230079532,1687266.724283874,2231171.3211160153,443582.7618630603,760597.8346807957,361344.6191892624,2033721.0716589615,1736402.1061592102,586275.0218189508,1451331.1090011597,827434.2173544914,297540.88879060745,850438.8961116225,605672.1003769487,10961862.125320435,2155397.64911294,7151054.951225281,1610568.7232599854,895756.3767387867,793202.874823425,8218180.739451885,1118926.8753482774,1118686.0755267143,7591639.0087175965,472910.46936768293,633620.0570452213,3384266.4288160205,60034.88961523771,51751.701601952314,2290790.418217182,4185424.1361938715,490733.58912491053,1477059.4652604759,974364.1753635556,5261533.035751343,4173237.107751131,6557369.831443787,293627.86260962486,1638375.8777179718,1634941.0018492937,9176.846091419458,3865629.718925476,3093368.023526579,1022401.0249187797,1085634.3449610919,1554854.5546653867,1021472.8205089867,1319700.8117870092,2263754.0378570557,2337027.7401123047,1173802.306331724,1020941.5698678084,927824.3864626884
275,3919828.5905065536,1713973.5376349688,17188.530874311924,1688231.0040948316,16170616.20463562,2177601.1968763173,1755435.1111581028,384748.9030791521,434047.63361889124,1685539.4051861614,3613507.5532094836,1071763.8234046996,2269067.001498699,3102202.366891563,467075.9490103498,1363997.3065645099,237795.48590230942,2718206.604892656,1893434.2266016006,1075523.668199122,2106017.576754153,1109352.6207590401,203153.04151332378,869130.7922617905,1423916.179109618,12961778.386741638,2440904.8667222857,9294139.12482071,2331023.9971215725,1691054.2892144322,1381641.249193985,9601430.15803194,1618459.3679876253,1624590.882328868,9160485.672549248,963748.2359263897,825766.129576847,4344132.417857051,35100.333578407764,60276.82265171409,3127513.446682632,5324248.657838821,688310.6317439154,2043569.5775782317,1557971.3455474526,5859492.983673096,5096405.041189313,8301723.952255249,380078.6037091017,1923457.2603063583,2301290.4357205033,5944.549295753241,4754203.78717041,3791179.785243869,916571.6048976183,1779595.159741342,1990809.9443449974,1529012.939685285,1963902.3493543118,3108747.477651119,3016743.917503357,1325345.700833831,1676230.5745127015,1088388.142929256
276,3243395.466392994,1502626.6902341247,356.9548361301422,1044318.8141708374,17306054.913848877,1604810.3146547973,1209107.925346084,78031.8139974773,421504.69966828823,1531780.593947649,2684793.5592039824,1037329.2647577822,1913595.2157276273,2763001.8699524105,463958.3510001525,728674.8720834404,234687.3085770607,1999639.7213691473,2095878.065448761,666971.2895234078,894639.6033360958,814972.5021989942,214904.39452123642,1028800.7219108529,539300.9844051301,14491499.479751587,1815358.2890811563,9108600.502059937,1945589.8286648989,1059064.574355781,685832.6626575887,10880619.210166931,1359926.0163173005,1367484.9831787348,9806565.951623917,518534.61772572994,622094.8762250245,3791701.939756274,33449.29031175375,43827.392890155315,2700987.5826039314,5543205.260710716,478736.2423430234,1388777.938705489,1072933.6420888975,6911482.30670166,5144411.766557813,8036639.48828125,372062.18560892344,2057910.6286201477,1191583.9586091042,5116.734257310629,4720797.496131897,2994773.828861922,1501436.8034669757,1011681.450342685,1228326.0611049533,725194.9088364542,1344313.4250149578,2410681.7966344357,2811882.1735343933,1320014.8349289894,990409.2086345814,621197.5511800647
277,3820117.1952745914,1747873.9851279259,189470.8987530917,1535610.97138834,16816526.78891468,2020773.7290839925,1597091.1362122968,370612.42616048455,671417.7169492245,1746860.814447105,3389845.762817025,990516.2226507813,2295303.902043402,3075173.212551862,445549.56090410054,1232828.9811673462,476595.57985913754,2488124.340995595,1441699.4788552523,1051220.1226363182,1566652.0308235288,1158984.668521002,381422.64634513855,758469.2154823542,1484464.5312618911,13178693.440583229,2367209.83696419,10086752.37872845,2376200.400174737,1757832.4880869389,1133504.644911494,9529427.603153825,1733416.2216845676,1728868.5926489234,9298898.6272403,927350.3412047029,906133.7116173208,4109629.57767722,87192.61780452728,81968.43497134745,3208627.4311773777,5531726.000236273,793396.1900764555,1778678.8772426099,1614171.5550628528,5434517.671943903,5169714.441558123,8352173.783583015,564829.8944081068,1590063.4800421968,1827518.7178189158,12476.319296509027,5086231.324269772,3569196.3420773447,1100637.4051437974,1604481.4699980617,1768129.4166937768,1131806.9808918685,1996419.2749499083,2735839.2108339425,2701376.2355647087,1054689.7381711192,1489569.3112779893,1086253.8300669193
278,3658222.1494739056,1569011.4049462676,11092.597731649876,1446834.1709034443,13209285.922050476,2127981.282734081,1788584.0848636627,328716.92182567716,1285398.2464954853,1562574.7123025507,3400882.513402283,1123478.5351682752,2278573.434982449,3078677.07333152,552228.7129138857,1165623.7245268077,1070539.8464735746,2529907.2933784425,1476721.961359024,1248431.8626089394,1800424.8982216716,1280977.5623828173,737006.2113798261,824814.8147160523,785859.2472931594,10743885.032922328,2549651.5665119886,7306021.570142746,2612615.6566783786,2197436.45955348,1392853.1373452619,7928264.04131639,1987975.1600324735,1982234.2487195134,7549184.7530725,1145842.1319832802,1213651.8115067482,3808344.028652787,169654.8516830802,148829.15823228657,3219138.89640297,4833372.46666944,661600.0656526908,1884716.5388849378,1883306.9562150985,5026639.188815117,4509211.322618365,7224808.030813336,957902.3428608477,1735966.3639321327,2069885.245384276,36308.46500813961,3822831.2921762466,3501063.5058620274,901209.6406684145,1922663.3457214534,1930530.7689445913,1193877.3199899197,2320658.1018962115,2453589.6243241783,2636811.77445364,1228616.5193308294,1764021.742000088,1404922.0050150752
279,4578846.588438958,1810442.5070477128,20561.88948470354,2285825.2172527313,13077474.853607178,3018649.287478842,2469848.4924422726,192880.01366388798,1113059.7268817425,1677721.4556198865,4440069.813666105,2125090.227978319,2898917.0564391017,3885503.427471906,1036844.5451449156,1886033.6010815054,714238.083042264,3321596.1630922332,3782001.129448414,1650402.575523138,2898635.851093769,1649271.114754647,476368.50216960907,1910413.1588585526,314287.6235129535,12452283.3017807,3193745.6048256755,5060046.023746073,3381848.2930423617,2833708.878189385,2104571.7284019366,10563186.84753418,2391519.0709106326,2432901.01238811,8338835.8877616525,1632586.682914734,1394295.238762036,4819528.535654008,119934.28060323,289365.64732424915,3808069.665775299,5339781.2771344185,476420.64758541435,2740463.7300198674,2410905.2436908633,9485617.069976807,5071397.331323504,8253481.200284958,964325.1015096307,4733431.690937042,3087480.361394882,18738.762026250362,3273328.4604200423,4517036.2718402445,1370817.0496922135,2705741.7988021374,2680223.983209431,1998641.1107328236,2910334.9444767833,3458701.634634495,5197883.116127491,3039068.1184567213,2464966.3213426657,1744459.1610177755
